accessionVersion	clade	outbreak	lineage	outbreakLineage	sampleCollectionDate	geoLocCountry	geoLocAdmin1	authors	authorAffiliations	hostNameScientific	length	earliestReleaseDate	submissionId	groupName	dataUseTerms	dataUseTermsUrl	biosampleAccession	completeness	geoLocAdmin2	geoLocCity	insdcAccessionFull	insdcRawReadsAccession	isLabHost	specimenCollectorSampleId	totalAmbiguousNucs	totalUnknownNucs
PP_0013FL5.1	Ib	sh2023	A.1	sh2023/A.1	2024-10-26	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	189441	2025-02-04	24MPX4778V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210607	0.9231120283557038			OZ254643.1			24MPX4778V	0	7759
PP_0013FM3.1	Ib	sh2023	A.1	sh2023/A.1	2024-10-26	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	189924	2025-02-04	24MPX4779V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210608	0.9379997870279754			OZ254854.1			24MPX4779V	0	5329
PP_0013FN1.1	Ib	sh2023	A.1	sh2023/A.1	2024-10-27	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	188289	2025-02-04	24MPX4780V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210609	0.6316192465861091			OZ254680.1			24MPX4780V	0	64046
PP_0013FPZ.1	Ib	sh2023	A.1	sh2023/A.1	2024-10-26	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	190048	2025-02-04	24MPX4781V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210610	0.9276199362098079			OZ254828.1			24MPX4781V	0	7494
PP_0013FQX.1	Ib	sh2023	A.1	sh2023/A.1	2024-10-27	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	189409	2025-02-04	24MPX4782V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210611	0.9077881841092446			OZ254587.1			24MPX4782V	0	10781
PP_0013FRV.1	Ib	sh2023	A.1	sh2023/A.1	2024-10-27	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	190089	2025-02-04	24MPX4783V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210612	0.9387705429265398			OZ254859.1			24MPX4783V	0	5300
PP_0013FUP.1	Ib	sh2023	A.1	sh2023/A.1	2024-10-27	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	189446	2025-02-04	24MPX4786V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210615	0.8753961533195747			OZ254863.1			24MPX4786V	0	17169
PP_0013FVM.1	Ib	sh2023	A.1	sh2023/A.1	2024-10-28	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	190051	2025-02-04	24MPX4787V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210616	0.9381671221901637			OZ254806.1			24MPX4787V	0	5419
PP_0013FWK.1	Ib	sh2023	A.1	sh2023/A.1	2024-10-27	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	190039	2025-02-04	24MPX4788V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210617	0.9185584836391848			OZ254596.1			24MPX4788V	0	9265
PP_0013FXH.1	Ib	sh2023	A.1	sh2023/A.1	2024-10-22	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	188479	2025-02-04	24MPX4789V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210618	0.4929136094194484			OZ254848.1			24MPX4789V	0	91589
PP_0013GZC.1	Ib	sh2023	A.1	sh2023/A.1	2024-11-01	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	188036	2025-02-04	24MPX4957V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210654	0.8602345734728131			OZ254660.1			24MPX4957V	0	18771
PP_0013H0A.1	Ib	sh2023	A.1	sh2023/A.1	2024-10-31	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	189762	2025-02-04	24MPX4958V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210655	0.9133153152239503			OZ254619.1			24MPX4958V	0	10053
PP_0013H34.1	Ib	sh2023	A.1	sh2023/A.1	2024-10-30	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	188073	2025-02-04	24MPX4964V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210658	0.8816433327079393			OZ254808.1			24MPX4964V	0	14549
PP_0013H42.1	Ib	sh2023	A.1	sh2023/A.1	2024-10-30	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	190079	2025-02-04	24MPX4967V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210659	0.9391762039257843			OZ254838.1			24MPX4967V	0	5220
PP_0013HRT.1	Ib	sh2023	A.1	sh2023/A.1	2024-11-04	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	187115	2025-02-04	24MPX5079V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210680	0.710986821088287			OZ254676.1			24MPX5079V	0	48506
PP_0013J9R.1	Ib	sh2023	A	sh2023/A	2024-11-05	Democratic Republic of the Congo	Kinshasa	Wawina-Bokalanga, Tony; Merritt, Sydney; Kinganda-Lusamaki, Eddy; Jansen, Daan; Halbrook, Megan; OToole, Aine; Pukuta-Simbu, Elisabeth; Muyamuna, Elise; Hasivirwe Vakaniaki, Emmanuel; Ola-Mpumbe, Rilia; Kwete-Mbokama, Papy; Akil-Bandali, Prince; Kacita, Cris; Ponga-Museme, Ange; Mapenzi-Kashali, Nelson; Amuri-Aziza, Adrienne; Muyembe-Mawete, Francisca; Lumembe-Numbi, Raphael; Kabamba-Lungenyi, Gabriel; Tshiani-Mbaya, Olivier; Paku-Tshambu, Princesse; Dantas, Pedro Hlf; DeBlock, Tessa; Lokilo-Lofiko, Emmanuel; Muswamba-Kayembe, Chloe; Makangara-Cigolo, Jean-Claude; Luakanda-Ndelemo, Gradi; Kelvin, David J.; Pratt, Catherine; Ayouba, Ahidjo; Tessema, Sofonias; Mauro, Antonio R.; Hensley, Lisa E.; Delaporte, Eric; Mwamba, Dieudonne; Subissi, Lorenzo; Liesenborghs, Laurens; Hoff, Nicole A.; Peeters, Martine; Low, Nicola; Ahuka-Mundeke, Steve; Muyembe-Tamfum, Jean-Jacques; Rimoin, Anne W.; Kindrachuk, Jason; Vercauteren, Koen; Rambaut, Andrew; Mbala-Kingebeni, Placide		Homo sapiens	186845	2025-02-04	24MPX5171V	Pathogen Genomic Lab	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118210698	0.6838075341389085			OZ254685.1			24MPX5171V	0	52478
